STATION CODE,LOCATIONS,STATE,Temp,PH,Conductivity,BOD,NI,Fec_col,Tot_col,DO
1997.0,RAIPUR- NAGPUR,MAHARASHTRA,30.0,8.0,2650.0,6.0,0.8,33.0,170.0,
1998.0,BHAHMNI- KALMESHWAR- NAGPUR,MAHARASHTRA,22.0,7.6,1300.0,10.7,5.0,11.0,27.0,
1999.0,SANGERA GONDIA,MAHARASHTRA,24.0,6.1,8687.0,1.6,5.0,2.0,6.0,
2000.0,BHANDEWARI- NAGPUR,MAHARASHTRA,21.0,8.0,1526.0,6.0,10.2,22.0,70.0,
2001.0,SUKALI- AMRAVATI,MAHARASHTRA,32.0,7.8,704.0,7.0,13.1,2.0,4.0,
2002.0,AKOT- AKOLA,MAHARASHTRA,32.0,8.3,621.0,8.0,3.3,110.0,280.0,
2003.0,SAWARGAON- YAVATMAL,MAHARASHTRA,23.0,7.8,761.0,6.0,0.7,2.0,4.0,
2004.0,PARVATI INDL.ESTATE- SHIROL,MAHARASHTRA,27.0,7.9,3429.0,2.0,4.7,,,
2006.0,MIDC- SHINOLI- CHENDGAD,MAHARASHTRA,21.0,8.0,766.0,1.8,4.7,,,
2007.0,SAVALI- SANGLI,MAHARASHTRA,24.0,6.1,8687.0,1.6,5.0,2.0,6.0,
2008.0,RASULWADI-SAMBARWADI- SANGLI,MAHARASHTRA,24.0,6.2,2631.0,1.8,5.1,9.0,140.0,
2200.0,BORE WELL AT KATPUR- NEAR Z.PSCHOOL.,MAHARASHTRA,29.0,7.9,1830.0,26.8,0.7,9.0,350.0,
2201.0,DUG WELL AT RANJANGAON.,MAHARASHTRA,28.0,7.4,2100.0,5.0,0.7,9.0,350.0,
2203.0,HAND PUMP IN THE PREMISES OFZILLA PARISHAD PRIMARY SCHOOL,MAHARASHTRA,33.0,7.7,1268.0,7.8,2.0,27.0,180.0,
3.0,WELL AT AHMEDABAD,GUJARAT,28.0,7.4,1600.0,2.5,2.2,2.0,5.0,
1226.0,WELL AT NAROL- AHMEDABAD,GUJARAT,31.0,7.4,1455.0,1.9,0.45,2.0,5.0,
1950.0,JUNAGADH,GUJARAT,26.0,7.2,1486.0,0.9,0.1,,,
1951.0,RAJKOT,GUJARAT,28.0,7.5,3194.0,0.8,0.1,3.0,5.0,
1952.0,SURENDRANAGAR,GUJARAT,28.0,7.7,1950.0,5.35,0.1,4.0,7.0,
1955.0,PALANPUR,GUJARAT,28.0,7.2,2390.0,10.0,6.2,2.0,5.0,
1956.0,MEHASANA,GUJARAT,26.0,7.5,1320.0,4.1,8.15,2.0,5.0,
1957.0,SIDDHPUR (DIST.PATAN),GUJARAT,28.0,7.5,2390.0,1.9,5.3,2.0,5.0,
1958.0,HIMATNAGAR,GUJARAT,29.0,7.3,1515.0,2.05,8.45,2.0,5.0,
1959.0,NADIAD,GUJARAT,24.0,7.6,2200.0,7.1,,,,
1960.0,DAHOD,GUJARAT,27.0,7.9,1893.0,0.4,,,3.0,
1961.0,GODHARA,GUJARAT,27.0,7.7,1107.0,0.75,,,4.0,
1962.0,VADODARA (INDUSTRIAL-NANDESARI),GUJARAT,24.0,7.4,1900.0,14.0,,,,
1963.0,ANKLESHWAR (INDUSTRIAL AREA),GUJARAT,30.0,7.2,507.0,0.8,2.0,0.0,70.0,
1964.0,PANDESARA (INDSTRIAL) SURAT,GUJARAT,29.0,7.8,11490.0,0.3,0.5,28.0,210.0,
1965.0,MORA-HAJIRA (INDUSTRIAL)- HAJIRA,GUJARAT,29.0,8.5,1480.0,0.8,0.4,4.0,15.0,
1966.0,GABHENI VILL- SURAT (INDUSTRIAL),GUJARAT,29.0,8.6,960.0,0.5,1.7,4300.0,9300.0,
2083.0,BORE WELL OF CHHATRAL GIDC.,GUJARAT,29.0,7.5,1790.0,1.7,2.8,2.0,5.0,
2084.0,BORE WELL OF PALSANA VILLAGE.,GUJARAT,29.0,7.9,1645.0,5.7,1.05,5.5,13.0,
2085.0,ORE WELL OF SANTEJ VILLAGE.,GUJARAT,29.0,7.6,3130.0,2.3,2.2,2.0,5.0,
2087.0,B/W- HAZARDOUS W.DISPOSAL SITE (GUJ.ENVIRO P.& I.LTD.),GUJARAT,29.0,8.3,1140.0,1.2,0.6,23.0,150.0,
2088.0,BORE WELL OF SACHIN GIDC.,GUJARAT,29.0,7.8,11300.0,1.0,0.8,9.0,23.0,
2090.0,WELL AT OLPAD.,GUJARAT,30.0,7.9,7740.0,2.3,0.5,9.0,23.0,
2091.0,BORE WELL OF NAVSARI GIDCINDUSTRIES ASSOCIATION OFFICE.,GUJARAT,28.0,8.4,2040.0,1.2,0.5,3.0,20.0,
2092.0,FROM WATER WORKS OF NAVSARINEAR DHUDIA TALAV.,GUJARAT,29.0,8.5,508.0,0.8,0.2,2.0,3.0,
2093.0,BORE WELL - BARDOLI REST HOUSE.,GUJARAT,28.0,8.1,2110.0,1.6,0.3,3.0,20.0,
2094.0,WELL AT ANKLESHWAR INDUSTRIAL AREA (BORE WELL OF M/S INDUSTRIAL CARBON AT ANKLESHWAR- RAJPIPLA ROAD.,GUJARAT,30.0,8.1,331.0,0.7,3.4,0.0,40.0,
2095.0,BORE WELL AT STP MADHAPAR- DIST. RAJKOT,GUJARAT,28.0,7.45,2120.0,2.0,0.1,4.0,7.0,
2096.0,B/W- SNR. VINAYAK JAL SUDDHIKARAN SAHAKARI MANDALI LTD.(CETP )- BAVLA- AHMEDABAD,GUJARAT,29.0,7.3,3660.0,2.3,2.5,2.0,5.0,
2097.0,B/W OF SOMESHWAR RICE MILL- NR. BAVLA ECO PROJECT- (CETP )- BAVLA- AHMEDABAD,GUJARAT,30.0,7.7,2130.0,5.1,2.8,2.0,5.0,
2098.0,BORE WELL OF PIRANA TERMINAL PUMPING STN- PIRANA- NR. V. N. BDG- AHMEDABAD,GUJARAT,30.0,7.1,3500.0,13.0,1.3,2.0,5.0,
1415.0,WELL OF LOOMJI- CHAUDHARY- NEARNAYAGAON- PALI- (UPSTREAM 1 KM.FROM PALI TOWN),RAJASTHAN,23.0,7.9,18250.0,13.4,0.5,11.0,180.0,
1416.0,WELL (UPSTREAM 1 KM FROM JODHPUR TOWN),RAJASTHAN,24.0,8.0,19800.0,6.6,6.0,3.0,24.0,
1417.0,WELL (U/S 1 KM FROM JODHPUR TOWN),RAJASTHAN,26.0,7.2,7650.0,5.3,0.3,6.0,625.0,
1706.0,RIICO PUMP HOUSE NEAR MONTOMOTORS- MIA- ALWAR,RAJASTHAN,30.0,7.8,1310.0,0.6,0.5,3.0,7.0,
1707.0,BORE WELL IN MODI ALKALIS & CHEMICALS- MIA- ALWAR,RAJASTHAN,30.0,7.8,945.0,1.4,1.8,3.0,6.0,
1708.0,WELL KOTHI IN VILLAGE BAGARRAJPUT- ALWAR,RAJASTHAN,25.0,7.9,3950.0,1.1,1.9,3.0,6.0,
1709.0,WELL AT VILLAGE SANTHLA VERY NEAR BHIWADI INDUSTRIAL AREA- BHIWADI,RAJASTHAN,28.0,8.2,1940.0,0.9,1.9,3.0,8.0,
1710.0,WELL AT VILLAGE ALUPUR- VERYNEAR BHIWADI INDUSTRIAL AREA- BHIWADI,RAJASTHAN,29.0,8.2,840.0,0.6,1.9,3.0,7.0,
1711.0,WELL AT VILLAGE HARCHANDPUR- VERY NEAR- BHIWADI TO BHIWADI INDUSTRIAL AREA- BHIWADI,RAJASTHAN,28.0,8.4,1045.0,0.5,1.9,3.0,4.0,
1712.0,WELL AT VILLAGE BHIWADI - VERYNEAR- BHIWADI TO BHIWADI INDUSTRIAL AREA- BHIWADI,RAJASTHAN,29.0,8.3,890.0,1.6,1.6,4.0,9.0,
1713.0,WELL AT VILLAGE GATTAL- NEAR-BHIWADI TO BHIWADI INDUSTRIAL AREA- BHIWADI,RAJASTHAN,28.0,8.5,910.0,1.7,1.5,4.0,9.0,
1715.0,HAND PUMP NEAR SECONDARY SCHOOL ABOUT 300mt.FROM KANSUA NALLAH KOTA,RAJASTHAN,29.0,8.4,1890.0,0.9,21.7,3.0,4.0,
1720.0,CHAUDHARY KA WELL VILLAGEPANIALA- KOTAPUTALI NEAR ASSOCIATED ALCOHOL BREVERIES LTD JAIPUR,RAJASTHAN,27.0,7.9,1530.0,0.9,0.4,4.0,14.0,
1721.0,PHED WELL NEAR RAILWAY LINE JHOTAWARA- JAIPUR,RAJASTHAN,29.0,8.2,1295.0,0.5,0.3,3.0,1202.0,
1722.0,PHED WELL NEAR NEI- KHATIPURA,RAJASTHAN,26.0,7.9,885.0,0.2,0.3,5.0,12.0,
1723.0,HAND PUMP OF VIDHANI VILLAGEGONER ROAD JAIPUR,RAJASTHAN,28.0,8.2,3200.0,0.3,0.4,4.0,40.0,
1724.0,WELL OF GOOJARON KI TALAI-MOHANA ROAD SANGANER JAIPUR,RAJASTHAN,29.0,8.4,1630.0,0.6,0.4,4.0,1202.0,
1725.0,PUBLIC HAND PUMP BEFORESANGANER PULIA,RAJASTHAN,27.0,8.0,1790.0,0.6,0.4,3.0,77.0,
2015.0,PABUPURA ROAD NEAR CIVIL AIRPORT- JODHPUR (MANGILAL RATHOR),RAJASTHAN,27.0,7.3,4000.0,2.2,0.6,12.0,225.0,
2016.0,VILLAGE VINAYAKIA- JODHPUR(HIRALAL KUMHAR),RAJASTHAN,26.0,7.3,3400.0,0.8,0.3,7.0,1214.0,
2017.0,VILLAGE VINAYAKIA- JODHPUR (BADRIKUMHAR),RAJASTHAN,26.0,7.4,3350.0,0.5,0.3,13.0,1275.0,
2018.0,VILLAGE VINAYAKIA- JODHPUR(HUKUM SINGH RATHORE),RAJASTHAN,27.0,7.7,7750.0,2.2,4.4,7.0,305.0,
2019.0,NEAR UIT BRIDGE- UDAIPUR,RAJASTHAN,27.0,7.9,1270.0,1.5,0.7,4.0,17.0,
2020.0,NEW FATEHPURA- 200 FT.FROMPANCHWATI NALLAH- UDAIPUR,RAJASTHAN,28.0,7.8,1515.0,0.8,5.4,3.0,6.0,
2021.0,NEAR ARVIND GENERAL STORE- ALOO FACTORY- KACCHI BASTI- SARDARPURA- UDAIPUR,RAJASTHAN,27.0,8.0,1445.0,0.9,2.7,3.0,6.0,
2022.0,NEAR RANA PRATAP NAGAR- RAILWAYSTATION- UDAIPUR,RAJASTHAN,28.0,7.7,2395.0,0.3,5.2,3.0,4.0,
2023.0,HOTEL ORIENT PLACE- SUBHAS NAGAR- UDAIPUR,RAJASTHAN,27.0,7.5,2500.0,1.6,3.1,4.0,11.0,
2024.0,IN SIDE SHIV TEMPLE NEAR AIRFORCE STATION AMER ROAD- JAIPUR,RAJASTHAN,28.0,7.7,3100.0,0.3,0.3,4.0,14.0,
2025.0,NEAR SHREE KALYANESHWAR MAHADEV TEMPLE- JAI SINGH PURA KHURD- JAIPUR,RAJASTHAN,26.0,7.7,2600.0,0.4,0.3,3.0,16.0,
2026.0,NEAR FOJI NAGAR- KACCHI BASTI-AMBABARI- JAIPUR,RAJASTHAN,27.0,8.1,700.0,0.3,0.2,3.0,12.0,
2027.0,NEAR ABN CENTRAL ACADEMY- SUSILPURA- SODALA- JAIPUR,RAJASTHAN,27.0,8.3,645.0,1.0,0.3,4.0,14.0,
2028.0,NEAR SAMSHAN VISHWAKARMANAGAR- MAHARANIFARM- JAIPUR,RAJASTHAN,29.0,8.2,740.0,1.0,0.4,4.0,9.0,
2029.0,NEAR GANDHI BHWAN- AJMER,RAJASTHAN,25.0,7.8,1120.0,0.5,7.6,5.0,555.0,
2030.0,OPPOSITE PRIVATE BUS STAND- AJMER,RAJASTHAN,27.0,7.4,2250.0,0.1,0.8,4.0,16.0,
2031.0,NEAR 9 NO.PETROL PUMP- NEARADARSH NAGAR GATE- AJMER,RAJASTHAN,26.0,7.8,1010.0,0.2,7.9,4.0,48.0,
2032.0,NEAR KHANPURA TALAB- AJMER,RAJASTHAN,27.0,7.5,5150.0,0.4,0.5,4.0,15.0,
2033.0,OUTSIDE JLN HOSPITAL- AJMER,RAJASTHAN,26.0,7.3,2150.0,0.3,0.6,6.0,555.0,
1736.0,GW QUALITY STATION SARDARNAGAR,UTTAR PRADESH,24.0,6.8,1216.0,1.8,3.2,40.0,120.0,
1737.0,GW QUALITY STATION CAPTANGANJ,UTTAR PRADESH,26.0,6.8,916.0,4.4,,20.0,60.0,
1738.0,SITE 1- INDUSTRIAL AREA NEAR M/SWOODWARM CHEMICAL LTD.- UNNAO,UTTAR PRADESH,,7.3,778.0,,,,,
1739.0,SITE 2- INDUSTRIAL AREA NEAR M/SAMIN SONS- UNNAO-U.P,UTTAR PRADESH,,6.7,1834.0,,,,,
1740.0,AT ROADWAYS BUS STATION- UNNAO,UTTAR PRADESH,,7.1,2782.0,,,,,
1741.0,MAGAWARA INDUSTRIAL AREA NEARM/S JAMJAM TANNERS- UNNAO- U.P,UTTAR PRADESH,,6.9,774.0,,,,,
1742.0,CHINHAT INDUSTRIAL AREA IN LUCKNOW NEAR M/S INDIA PESTICIDES LUCKNOW,UTTAR PRADESH,22.0,7.2,637.0,,7.6,,,
1743.0,AISHBAGH INDUSTRIAL AREA AT LUCKNOW NEAR M/S EVEREADY INDUSTRIES LTD.,UTTAR PRADESH,25.0,7.1,1018.0,,11.4,,,
1744.0,JAJMAU INDL AREA No.6 KANPUR,UTTAR PRADESH,,7.4,161.0,,,,,
1745.0,PANKI INDUSTRIAL AREA NEARINDUSTRY OF AMMONIA FERTIZER KANPUR- U.P,UTTAR PRADESH,,7.0,195.0,,,,,
1746.0,NAGAR PALIKA TUBE WELL-SULTANPUR- U.P,UTTAR PRADESH,30.0,7.5,1150.0,,,0.0,0.0,
1747.0,INDIA MARKA HAND PUMP IN SAROWNIBLOCK AT RAIBAREILLY,UTTAR PRADESH,30.0,7.5,740.0,,,0.0,0.0,
1749.0,TUBE WELL AT MEERUT CITY,UTTAR PRADESH,26.0,7.8,753.0,0.4,,0.0,13.5,
1750.0,TUBE WELL AT BAGPAT CITY,UTTAR PRADESH,26.0,7.8,873.0,0.7,,0.0,16.0,
1751.0,TUBE WELL IN INDUSTRIAL AREA ATGAJRAULA-MORADABAD- U.P,UTTAR PRADESH,29.0,7.5,238.0,0.8,,0.0,20.0,
1752.0,SAHIBABAD INDUSTRIAL AREA-GHAZIABAD- U.P,UTTAR PRADESH,,7.2,3901.0,,,,,
1753.0,MEERUT ROAD INDUSTRIAL AREAGHAZIABAD- U.P,UTTAR PRADESH,,7.4,1143.0,,,,,
1754.0,HAPUR ROAD INDUSTRIAL AREAGHAZIABAD- U.P,UTTAR PRADESH,,7.3,893.0,,,,,
1755.0,PILKHUA INDUSTRIAL AREAGHAZIABAD- U.P,UTTAR PRADESH,,7.3,2037.0,,,,,
1756.0,GOPIGANJ INDUSTRIAL AREABHADOHI- VARANASI- U.P,UTTAR PRADESH,,7.5,,,,,,
1757.0,MIRZAPUR INDUSTRIAL AREA- U.P,UTTAR PRADESH,25.0,6.7,1745.0,,,,,
1758.0,GROUND AROUND STPDINAPUR-VARANASI- U.P,UTTAR PRADESH,,7.4,,,,,,
1759.0,IFFCO- PHOOLPUR-ALLAHABAD- U.P,UTTAR PRADESH,27.0,6.9,3902.0,,,,,
1760.0,M/S KANORIA CHEMICAL SONBHADRA-U.P,UTTAR PRADESH,26.0,6.3,1153.0,,,,,
1761.0,TUBE WELL-SINGRAULI INDL AREA- U.P,UTTAR PRADESH,25.0,6.8,788.0,,,,,
1644.0,JAGATPUR INDUSTRIAL AREA-CUTTACK ORISSA,ORISSA,24.0,8.4,550.0,0.9,6.1,2.0,2.0,
1645.0,MADHUPATNA- KALYAN NAGAR AREA-CUTTACK- ORISSA,ORISSA,24.0,8.2,326.0,0.8,4.6,2.0,2.0,
1646.0,BIDANASHI - TULASIPUR AREA-CUTTACK- ORISSA,ORISSA,25.0,8.0,91.0,0.1,1.4,2.0,2.0,
1647.0,BADAMBARI AREA- CUTTACK- ORISSA,ORISSA,24.0,7.7,301.0,0.9,0.2,2.0,2.0,
1648.0,RANIHAT- MANGALABAGH AREA-CUTTACK- ORISSA,ORISSA,24.0,8.4,197.0,0.5,0.2,2.0,2.0,
1649.0,KHANDAGIRI AREA- BHUBANESWAR-ORISSA,ORISSA,25.0,6.7,234.0,1.6,10.1,2.0,2.0,
1650.0,CAPITAL HOSPITAL AREA-BHUBANESWAR- ORISSA,ORISSA,24.0,7.6,546.0,1.3,9.3,2.0,2.0,
1651.0,OLD TOWN- SAMANTARAAIPUR AREA-BHUBANESWAR-ORISSA,ORISSA,25.0,6.5,210.0,0.6,9.6,2.0,2.0,
1652.0,KALPNA - LAXMINAGAR AREA-BHUBANESWAR- ORISSA,ORISSA,25.0,6.7,296.0,0.5,9.8,2.0,2.0,
1653.0,MANCHESWAR INDUSTRIAL AREA- BHUBANESWAR,ORISSA,25.0,6.7,1147.0,0.7,35.1,2.0,2.0,
1654.0,SECRETARIAT- GOVERNOR HOUSE-OLDBUS STAND AREA- BHUBANESWAR- ORISSA,ORISSA,24.0,8.0,160.0,0.7,7.1,2.0,2.0,
1655.0,NEAR SEA BEACH- PURI- ORISSA,ORISSA,24.0,7.6,383.0,0.7,35.2,2.0,2.0,
1656.0,NEAR JAGANNATH TEMPLE- PURI-ORISSA,ORISSA,25.0,7.9,1020.0,0.2,14.8,2.0,2.0,
1657.0,HOSPITAL - BUSSTAND- MAUSHIMATEMPLE AREA- PURI- ORISSA,ORISSA,25.0,7.6,896.0,0.4,12.6,2.0,2.0,
1658.0,NEAR RIVER KUSHABHADRA- PURI,ORISSA,24.0,7.8,,,1.8,2.0,2.0,
1825.0,PATNA,BIHAR,25.0,7.5,624.0,,,8.0,15.0,
1826.0,PATNA,BIHAR,24.0,7.6,352.0,,,8.0,14.0,
1827.0,PATNA,BIHAR,25.0,7.5,621.0,,,2.0,3.0,
1828.0,PATNA,BIHAR,24.0,7.6,653.0,,,2.0,3.0,
1829.0,PATNA,BIHAR,23.0,7.6,763.0,,0.5,3.0,6.0,
1830.0,MUZAFFARPUR,BIHAR,26.0,8.0,900.0,,0.9,5.0,8.0,
1831.0,MUZAFFARPUR,BIHAR,26.0,8.1,883.0,,1.0,3.0,5.0,
1832.0,BEGUSARAI,BIHAR,23.0,8.2,568.0,,0.1,6.0,14.0,
1833.0,BEGUSARAI,BIHAR,23.0,8.4,460.0,,0.9,8.0,14.0,
1834.0,PURNEA,BIHAR,25.0,7.8,367.0,,1.2,8.0,18.0,
1835.0,PURNEA,BIHAR,25.0,7.9,369.0,,1.8,13.0,20.0,
1836.0,BEGUSARAI,BIHAR,23.0,7.7,481.0,,2.0,6.0,13.0,
1837.0,BEGUSARAI,BIHAR,24.0,8.0,428.0,,0.8,11.0,21.0,
1838.0,MUNGER,BIHAR,24.0,7.6,462.0,,1.8,8.0,14.0,
1839.0,MUNGER,BIHAR,24.0,8.4,440.0,,1.6,3.0,6.0,
1840.0,MOTIHARI,BIHAR,25.0,8.0,486.0,,,2.0,4.0,
1841.0,GAYA,BIHAR,25.0,8.0,812.0,,1.9,11.0,24.0,
1842.0,GAYA-,BIHAR,26.0,8.1,520.0,,1.8,2.0,5.0,
1843.0,RAJGIR,BIHAR,27.0,8.2,550.0,,2.1,9.0,19.0,
1844.0,CHAPRA,BIHAR,26.0,7.7,397.0,,1.8,2.0,3.0,
1766.0,MINE PIT WATER ASSANSOL- WESTBENGAL,WEST BENGAL,32.0,8.3,761.0,2.1,0.4,452.0,804.0,
1767.0,DURGAPUR TOWN-NEAR IISCO-BURDWAN- WEST BENGAL,WEST BENGAL,33.0,7.6,986.0,0.6,0.4,12.0,34.0,
1768.0,DURGAPUR TOWN- BURDWAN- WESTBENGAL,WEST BENGAL,31.0,7.3,744.0,0.1,5.9,4.0,7.0,
1769.0,INSIDE HINDUSTAN LIVER FACTORY-HALDIA- WEST BENGAL,WEST BENGAL,32.0,7.4,2170.0,0.7,0.1,0.0,0.0,
1770.0,NEAR IOC REFINERY HALDIA- WESTBENGAL,WEST BENGAL,33.0,7.5,1742.0,0.6,0.1,0.0,0.0,
1771.0,KALYANI INDUSTRIAL AREA- NADIA-WEST BENGAL,WEST BENGAL,28.0,7.8,617.0,0.8,0.1,0.0,0.0,
1772.0,BARSAT MUNICIPALITY NORTH 24-P-WEST BENGAL,WEST BENGAL,28.0,7.5,911.0,0.6,0.1,0.0,0.0,
1773.0,TANGRA- CALCUTTA -WEST BENGAL,WEST BENGAL,30.0,7.7,2032.0,1.1,0.1,1.0,2.0,
1774.0,TOPSIA CALCUTTA- WEST BENGAL,WEST BENGAL,28.0,7.9,1746.0,0.7,0.1,4.0,7.0,
1775.0,DHAPA CALCUTTA- WEST BENGAL,WEST BENGAL,29.0,7.8,1743.0,1.3,0.1,2.0,4.0,
1776.0,GARIA CALCUTTA- WEST BENGAL,WEST BENGAL,28.0,8.0,999.0,0.8,0.1,2.0,4.0,
1777.0,BEHALA CALCUTTA- WEST BENGAL,WEST BENGAL,30.0,8.1,995.0,1.1,0.1,2.0,6.0,
1778.0,DOMJUR HOWRAH- WEST BENGAL,WEST BENGAL,28.0,7.6,1059.0,0.9,0.1,0.0,0.0,
1779.0,DANKUNI (NEAR COAL COMPLEX)- WEST BENGAL,WEST BENGAL,29.0,7.4,992.0,0.7,0.1,0.0,0.0,
1931.0,COSSIPORE - NORTH KOLKATA,WEST BENGAL,29.0,8.0,2400.0,1.5,0.1,117.0,149.0,
1932.0,CENTRAL KOLKATA,WEST BENGAL,28.0,8.0,1421.0,1.5,0.1,2.0,8.0,
1933.0,NEAR GALVANISATION UNIT- HOWRAH,WEST BENGAL,28.0,7.8,1249.0,1.3,0.1,0.0,0.0,
1934.0,CENTRAL HOWRAH-RESIDENTAILAREA,WEST BENGAL,28.0,7.9,2420.0,1.4,0.1,1.0,2.0,
1935.0,INSIDE KOLKATA LEATHER COMPLEX,WEST BENGAL,29.0,8.0,1454.0,0.8,0.1,0.0,0.0,
1936.0,RESIDENTIAL AREA - SONARPUR,WEST BENGAL,25.0,8.0,1623.0,1.2,0.1,0.0,0.0,
1937.0,RAJARHAT - NEW TOWNSHIP,WEST BENGAL,28.0,7.7,2160.0,1.3,0.1,1.0,2.0,
1938.0,BSIRHAT MUNICIPALITY,WEST BENGAL,30.0,8.5,2085.0,0.5,0.1,0.0,0.0,
1939.0,BARRAKPORE MUNICIPALITY,WEST BENGAL,28.0,7.9,421.0,0.2,0.1,0.0,0.0,
1940.0,NEAR THE PHOSPHATE COMPANY-RISHRA,WEST BENGAL,30.0,7.6,764.0,0.8,0.1,0.0,0.0,
1941.0,NEAR FLY ASH DUMPING SITE-KUNTIGHAT- BANDEL,WEST BENGAL,28.0,7.6,465.0,0.8,0.1,0.0,0.0,
1942.0,NEAR EXIDE INDUSTRIES-HALDIA,WEST BENGAL,32.0,7.4,1662.0,0.7,0.1,0.0,0.0,
1943.0,INSIDE TATA METALIKS- KHARAGPUR,WEST BENGAL,31.0,7.8,636.0,1.4,0.1,0.0,0.0,
1944.0,KHARAGPUR INDUSTRIAL AREA,WEST BENGAL,30.0,7.5,137.0,0.9,0.1,0.0,0.0,
1945.0,ENGLISH BAZAR- MALDAH,WEST BENGAL,29.0,8.0,548.0,0.9,0.1,0.0,0.0,
1549.0,SALAULIM LAKE AT SALAULIM - SANGUEM,GOA,28.0,7.2,42.0,0.5,,2.0,2.0,7.1
2269.0,MAYEM LAKE- BICHOLIM,GOA,30.0,6.8,45.0,1.7,,790.0,3500.0,7.3
1391.0,HUSSAIN SAGAR LAKE- BUDAMERU,ANDHRA PRADESH,25.9,7.5,1454.0,13.0,11.0,53.0,345.0,5.9
1780.0,GANDIGUDEM -MEDAK DISTRICT,ANDHRA PRADESH,25.3,7.3,4120.0,31.7,11.0,3.0,110.0,2.7
1788.0,SAROONAGAR - RANGA REDDY DIST,ANDHRA PRADESH,24.8,7.6,1658.0,15.4,13.0,39.0,261.0,3.8
1789.0,HIMAYAT SAGAR LAKE - R.R.DIST.,ANDHRA PRADESH,24.4,8.0,344.0,1.8,1.2,2.0,118.0,7.2
1790.0,PULICATE LAKE - NELLORE DIST.,ANDHRA PRADESH,31.7,7.5,55945.0,3.9,6.3,4.0,3127.0,5.7
2340.0,LAXMINARAYANA CHEVURU ATEDULABAD-RANGAREDDY,ANDHRA PRADESH,24.3,8.3,1550.0,5.2,4.1,7.0,85.0,3.8
2341.0,MIRALAM LAKE NEAR ZOO PARK- RANGAREDDY,ANDHRA PRADESH,24.7,8.3,1623.0,5.9,5.8,28.0,575.0,4.9
2342.0,NOOR MD.KUNTA- KATTEDAN-RANGAREDDY,ANDHRA PRADESH,24.8,8.0,3064.0,32.7,9.7,243.0,568.0,1.0
2353.0,KONDACHARLA-AAVA LAKE- PARAWADA PHARMA CITY- VISHAKHAPATNAM,ANDHRA PRADESH,26.4,7.7,556.0,1.1,1.5,1.0,59.0,7.4
2344.0,NALLA CHEVURU-RANGAREDDY,ANDHRA PRADESH,27.5,7.9,1760.0,15.5,2.7,36.0,240.0,1.1
2345.0,SAI CHEVURU- NEAR TANNERY INDUSTRIES- DESAIPET- WARANGAL,ANDHRA PRADESH,23.8,7.7,9847.0,31.6,0.1,32.0,3053.0,3.3
2346.0,BHADRAKALI CHEVURU- BHADRAKALITEMPLE- WARANGAL,ANDHRA PRADESH,23.5,7.8,377.0,1.8,0.1,2.0,35.0,6.1
2347.0,ASANI KUNTA-KAJIPALLY-MEDAK,ANDHRA PRADESH,23.0,7.4,10642.0,50.0,41.0,,,0.0
2357.0,DURGAM CHEVURU,ANDHRA PRADESH,24.8,8.0,911.0,3.5,5.0,,,4.1
2359.0,PEDDA CHEVURU,ANDHRA PRADESH,24.0,7.9,1936.0,13.7,7.5,79.0,415.0,3.3
1447.0,DHARMASAGAR TANK NEARWARANGAL,ANDHRA PRADESH,26.0,8.2,347.0,1.4,0.3,2.0,82.0,7.0
1464.0,BIBINAGAR TANK,ANDHRA PRADESH,27.3,8.3,453.0,1.7,1.3,3.0,55.0,4.0
1783.0,KISTAREDDYPET TANK - MEDAK DIST.,ANDHRA PRADESH,26.0,7.7,11035.0,17.1,46.0,3.0,100.0,3.7
2343.0,PREMAJIPET TANK- KATTEDAN- RANGAREDDY,ANDHRA PRADESH,23.5,8.4,4230.0,35.0,10.0,180.0,375.0,0.0
2348.0,KAJIPALLY TANK-KAJIPALLY-MEDAK,ANDHRA PRADESH,22.3,7.3,12553.0,50.0,95.0,,,0.0
2358.0,MALLAPUR TANK,ANDHRA PRADESH,24.2,7.6,1776.0,12.1,5.9,34.0,255.0,2.2
1388.0,ULSOOR LAKE TRAINING CENTRE OF FISH BREEDING,KARNATAKA,29.0,9.4,500.0,5.3,3.1,14.0,804.0,9.3
1446.0,HEBALLA VALLEY LAKE AT DOWNSTREAM ROADBRIDGE NR.MANDYA,KARNATAKA,27.0,7.7,425.0,3.5,1.1,216.0,1600.0,4.0
1383.0,ORUVATHILKOTTA LAKE,KERALA,25.8,6.4,630.0,4.2,7.4,1325.0,6845.0,1.8
1385.0,SASTHAMCOTTA LAKE,KERALA,28.9,7.3,74.0,0.9,3.7,43.0,103.0,7.3
1441.0,ASHTHAMUDI LAKE AT QUILON,KERALA,28.8,7.9,38300.0,1.3,15.0,90.0,213.0,6.8
1574.0,PARAVUR,KERALA,28.6,7.7,23235.0,1.2,13.0,68.0,158.0,6.2
1575.0,KOCHI (OIL TANKER JETTY),KERALA,30.3,7.2,15100.0,1.8,5.4,493.0,2533.0,5.8
1576.0,THEKKADY,KERALA,25.5,6.3,35.0,0.4,3.3,325.0,975.0,6.9
1577.0,KODUNGALLOOR,KERALA,29.8,7.2,17255.0,1.8,6.8,195.0,973.0,6.7
1578.0,KAYAMKULAM,KERALA,30.4,7.2,26750.0,3.3,7.1,240.0,805.0,5.0
