STATION CODE,LOCATIONS,STATE,Temp,DO,PH,Conductivity,BOD,NI,Fec_col,Tot_col,year
2859,"SINGDA DAM AT NAMBUL, IMPHAL WEST",MANIPUR,28.0,11.1,7.6,131.0,3.6,,,32.0,2012
2860,"NAMBUL AT NAOREMTHONG, IMPHAL WEST",MANIPUR,29.0,7.4,7.1,116.0,2.7,,,55.0,2012
2880,NAMBUL RIVER AT BISHNUPUR,MANIPUR,28.0,8.2,7.6,112.0,2.1,,,31.0,2012
1927,"SEKMAI R, KAKCHING (THOUBAL)",MANIPUR,29.0,8.5,7.5,169.0,3.6,,,41.0,2012
2853,"MAPITHEL DAM ON THOUBAL, THOUBAL",MANIPUR,28.0,11.4,7.2,128.0,1.0,,,20.0,2012
2854,"THOUBAL R AT PHADOM, THOUBAL",MANIPUR,29.0,8.9,7.6,221.0,1.7,,,30.0,2012
2856,"THOUBAL RIVER AT YAIRIPOK, THOUBAL",MANIPUR,30.0,9.3,7.6,193.0,2.3,,,41.0,2012
2870,"THOUBAL  AT SHONG KONG, UKHRUL",MANIPUR,28.0,9.1,7.3,217.0,3.9,,,67.0,2012
2871,"THOUBAL  AT YONGUL KONG, UKHRUL",MANIPUR,28.0,7.9,7.3,131.0,0.8,,,38.0,2012
2872,"THOUBAL AT LITAN, UKHRUL",MANIPUR,29.0,8.7,7.4,176.0,2.2,,,36.0,2012
2855,"WANGJING AT HEIROK, THOUBAL",MANIPUR,30.0,8.1,7.3,199.0,2.2,,,56.0,2012
2876,"WANGJING RIVER AT WANGJING, THOUBAL",MANIPUR,30.0,8.2,7.4,170.0,2.2,,,39.0,2012
3383,"BUGI RIVER AT MIBANPARA, SOUTH GARO HILLS",MEGHALAYA,25.0,7.7,7.2,95.0,1.8,2.67,22.0,50.0,2012
3384,"BUGI AT DALU, SOUTH GARO HILLS",MEGHALAYA,25.0,7.6,7.2,92.0,2.5,2.41,20.0,45.0,2012
3380,"DAMRING RIVER (KRISHNEI RIVER) AT RESUBELPARA, EAST GARO HILLS",MEGHALAYA,25.0,9.9,7.2,65.0,1.5,2.31,21.0,55.0,2012
1632,GANOL RIVER TURA,MEGHALAYA,24.0,7.6,7.4,93.0,2.1,2.89,276.0,408.0,2012
1428,"KYRHUKHLA NR SUTNGA KHLIERIAT,JAINTIA HILLS ",MEGHALAYA,22.0,5.5,2.9,568.0,6.8,1.12,18.0,33.0,2012
3369,"KYNSHI RIVER AT SOHIONG, WEST KHASI HILLS",MEGHALAYA,16.0,7.6,7.0,42.0,1.3,3.01,11.0,27.0,2012
3370,"KYNSHI  AT NANGKHNUM, WEST KHASI HILLS",MEGHALAYA,17.0,7.7,7.1,45.0,1.4,2.89,9.0,22.0,2012
3371,"KYNSHI RIVER AT RANIKOR, WEST KHASI HILLS",MEGHALAYA,23.0,8.3,7.0,59.0,1.7,2.86,16.0,33.0,2012
3375,LUKHA RIVER AT MYNDIHATI (TRIBUTARY OF LUNAR),MEGHALAYA,25.0,6.9,2.6,1072.0,3.2,1.17,3.0,21.0,2012
3376,LUKHA RIVER AT SUNAPUR (TRIBUTARY OF LUNAR),MEGHALAYA,25.0,7.7,6.3,250.0,2.1,3.88,180.0,326.0,2012
3381,"MANDA RIVER (DUDHAI RIVER) AT JAMPA, EAST GARO HILLS",MEGHALAYA,25.0,8.8,7.3,37.0,1.5,1.62,15.0,35.0,2012
3382,"MANDA RIVER (DUDHAI RIVER) AT WAGAISI, EAST GARO HILLS",MEGHALAYA,25.0,7.3,7.3,72.0,2.0,1.65,17.0,36.0,2012
3377,"MYNTANG RIVER AT NARTIANG, JAYANTIA HILLS",MEGHALAYA,20.0,7.5,7.0,38.0,1.7,2.2,18.0,40.0,2012
3378,"MYNTANG RIVER AT MYNSO, JAYANTIA HILLS",MEGHALAYA,22.0,7.8,7.1,44.0,1.6,2.62,15.0,33.0,2012
1631,MYNTDU RIVER JOWAI,MEGHALAYA,20.0,7.0,7.0,100.0,2.4,3.03,1967.0,2600.0,2012
3379,"MYNTDU RIVER AT LESHKA, JAYANTIA HILLS",MEGHALAYA,21.0,7.5,6.3,52.0,1.7,0.82,7.0,21.0,2012
3367,"NONBAH RIVER AT NANGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,16.0,6.4,6.9,61.0,2.6,3.88,227.0,538.0,2012
3368,"NONBAH RIVER AT NANGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,17.0,7.5,7.1,39.0,1.4,2.88,12.0,22.0,2012
3372,"RILANG AT MAWKYRWAT, WEST KHASI HILLS",MEGHALAYA,17.0,8.0,7.1,41.0,1.4,3.35,10.0,25.0,2012
1633,SIMSANG RIVER WILLIAMNAGAR,MEGHALAYA,24.0,7.9,7.3,93.0,1.7,5.02,295.0,418.0,2012
3353,"UMIAM MAWPHLANG RIVER AT NONGKREM, EAST KHASI HILLS",MEGHALAYA,18.0,7.5,6.9,69.0,1.9,4.92,20.0,49.0,2012
3354,"UMIAM MAWPHLANG RIVER AT UMTYNGNGAR, EAST KHASI HILLS",MEGHALAYA,18.0,7.9,7.2,46.0,1.7,2.72,20.0,45.0,2012
3355,"UMIAM MAWPHLANG RIVER AT MAWPHLANG, EAST KHASI HILLS",MEGHALAYA,18.0,8.0,7.2,42.0,1.4,2.47,5.0,31.0,2012
3356,"UMIAM MAWPHLANG RIVER AT SHELLA, EAST KHASI HILLS",MEGHALAYA,25.0,7.7,7.1,101.0,1.5,3.42,16.0,43.0,2012
3350,UMKHEN AT WAHKDAIT,MEGHALAYA,19.0,7.2,7.1,49.0,1.6,2.86,17.0,40.0,2012
3351,UMKHEN AT KSEHPONGDENG,MEGHALAYA,21.0,8.2,7.1,49.0,1.2,2.81,15.0,32.0,2012
3352,"UMKHEN AT DIENGPASOH, EAST KHASI HILLS",MEGHALAYA,21.0,7.8,7.1,58.0,1.5,2.97,19.0,43.0,2012
3359,"UMKHRAH RIVER AT DEMTHRING, SHILLONG",MEGHALAYA,18.0,3.9,7.1,235.0,16.9,16.61,16500.0,23000.0,2012
3360,"UMKHRAH RIVER ATUMKALIAR, SHILLONG",MEGHALAYA,18.0,4.9,7.1,182.0,14.2,11.61,10417.0,15500.0,2012
3361,"UMKHRAH RIVER ATMAWLAI, SLAUGHTER",MEGHALAYA,19.0,2.7,7.1,281.0,35.4,14.84,41000.0,62667.0,2012
3362,"UMKHRAH RIVER AT MAWPDANG, MAWLAI",MEGHALAYA,19.0,2.5,7.1,382.0,37.2,11.81,53083.0,87167.0,2012
3357,"UMNGOT RIVER AT SMIT, EAST KHASI HILLS",MEGHALAYA,18.0,8.0,7.0,48.0,1.4,3.8,17.0,41.0,2012
3358,"UMNGOT RIVER AT DAWKI, EAST KHASI HILLS",MEGHALAYA,24.0,8.4,7.1,48.0,1.2,3.08,18.0,45.0,2012
3363,"UMSHYRPI AT RISA COLONY, EAST KHASI HILLS",MEGHALAYA,17.0,6.8,6.6,49.0,1.9,3.07,18.0,38.0,2012
3364,"UMSHYRPI  AT LAW COLLEGE, DHANKETI, EAST KHASI HILLS",MEGHALAYA,18.0,2.1,7.0,286.0,45.6,10.61,51250.0,84500.0,2012
3365,"UMSHYRPI AT UMSHYRPI BDG, EAST KHASI HILLS",MEGHALAYA,19.0,4.0,7.1,194.0,22.4,10.47,29500.0,45250.0,2012
1427,UMTREW AT BYRNIHAT EAST,MEGHALAYA,24.0,7.7,7.2,107.0,6.6,3.02,285.0,425.0,2012
3366,"UMTREW RIVER AT UMRAN, RINAN BHOI",MEGHALAYA,22.0,7.6,7.1,51.0,2.0,2.6,37.0,81.0,2012
3373,"WAH BLEI AT RIANGDO, WEST KHASI HILLS",MEGHALAYA,20.0,7.7,7.1,46.0,1.6,3.93,8.0,22.0,2012
3374,"WAH BLEI AT SHDADDKHAR, WEST KHASI HILLS",MEGHALAYA,20.0,7.7,7.1,49.0,1.9,3.89,11.0,26.0,2012
2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,24.0,6.5,7.4,297.0,1.0,0.13,26.0,438.0,2012
2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,24.0,6.3,7.5,287.0,0.9,0.14,5.0,204.0,2012
2052,TUIRIAL UPPER CATCHMENT,MIZORAM,24.0,6.5,7.2,375.0,1.1,0.17,33.0,625.0,2012
2053,TUIRIAL LOWER CATCHMENT,MIZORAM,24.0,6.9,6.9,349.0,1.1,0.18,38.0,503.0,2012
1403,GUMTI AT U/S SOUTH TRIPURA,TRIPURA,28.0,6.6,7.8,165.0,1.6,,268.0,316.0,2012
1404,GUMTI AT D/S SOUTH TRIPURA,TRIPURA,28.0,6.4,8.0,155.0,3.9,0.5,512.0,516.0,2012
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER",TRIPURA,27.0,6.5,8.0,168.0,4.2,0.99,488.0,616.0,2012
1393,DAMANGANGA AT D/S OF MADHUBAN,DAMAN & DIU,29.1,6.7,7.7,218.0,5.0,1.31,,,2011
2459,DAMANGANGA AT ZUARI CAUSE WAY BRIDGE,"DAMAN, DIU, DADRA NAGAR HAVELI",27.0,4.2,7.9,4909.0,18.0,7.0,,,2011
2460,DAMANGANGA AT DISCHARGE POINT OF DISTILLERY,"DAMAN, DIU, DADRA NAGAR HAVELI",28.1,4.6,8.0,23576.0,158.8,6.88,35.0,46.0,2011
2461,"DAMANGANGA AT DAMAN JETTY, MOTI DAMAN","DAMAN, DIU, DADRA NAGAR HAVELI",29.1,4.8,7.8,65700.0,164.0,3.42,,,2011
2462,"DAMANGANGA AT VAPI WEIR,VAPI","DAMAN, DIU, DADRA NAGAR HAVELI",27.7,6.7,8.5,235.0,,3.1,,,2011
2463,"DAMANGANGA AT LAVACHA TEMPLE, SILVASSA","DAMAN, DIU, DADRA NAGAR HAVELI",27.1,6.7,8.3,262.0,,,,,2011
2464,"DAMANGANGA AT D/S OF M/S SURAT BEVERAGES, VILLAGE DADRA, SILVASSA","DAMAN, DIU, DADRA NAGAR HAVELI",27.1,6.8,7.8,227.0,,,,,2011
2465,"DAMANGANGA AT NAROLI BRIDGE, SILVASSA","DAMAN, DIU, DADRA NAGAR HAVELI",27.3,6.8,8.5,249.0,,0.11,,,2011
2466,"DAMANGANGA AT VILLAGE NAMDHA, VAPI","DAMAN, DIU, DADRA NAGAR HAVELI",27.0,4.2,8.2,2754.0,42.0,,,,2011
1150,DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT,27.6,7.1,7.3,212.0,1.4,0.84,3.0,6.0,2011
1246,DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT,28.2,5.0,8.3,12771.0,4.1,1.48,7.0,30.0,2011
1860,BALEHWAR KHADI AT N.H. NO. 8,GUJARAT,28.0,6.7,8.0,304.0,1.5,0.18,1500.0,3550.0,2011
1861,PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,GUJARAT,28.5,5.8,7.7,1315.0,2.5,0.22,1900.0,6800.0,2011
1862,KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,GUJARAT,29.5,5.9,7.6,36593.0,3.9,0.07,1200.0,3200.0,2011
1865,DHADAR AT KOTHADA,GUJARAT,27.0,7.6,7.7,1291.0,10.0,0.34,23.0,77.0,2011
1148,AMBIKA AT BILIMORA,GUJARAT,29.5,6.0,7.7,18865.0,3.6,3.12,900.0,2450.0,2011
1435,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD",GUJARAT,27.0,4.3,8.4,605.0,6.5,1.68,5.0,15.0,2011
1149,KOLAK AT PATALIA BDG.,GUJARAT,26.7,3.7,8.2,600.0,4.3,1.66,6.0,20.0,2011
1438,MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN,GUJARAT,27.0,4.6,7.2,729.0,4.0,0.33,900.0,2300.0,2011
2082,"TRIVENI SANGAM, NR. SOMNATH TEMPLE, VERAVAL, DIST. JUNAGADH.",GUJARAT,26.8,6.2,8.4,2670.0,1.3,0.24,,,2011
1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",GOA,28.7,6.8,6.5,43.0,1.1,0.42,8.0,178.0,2011
1475,ZUARI AT PANCHAWADI,GOA,29.3,6.6,7.0,59.0,1.1,0.27,8.0,113.0,2011
1400,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",GOA,28.8,6.0,6.2,106.0,1.5,0.28,9.0,166.0,2011
1476,"MANDOVI AT TONCA, MARCELA, GOA",GOA,28.3,5.9,6.6,516.0,1.1,0.18,8.0,169.0,2011
1543,RIVER KALNA AT CHANDELNAN PERNEM,GOA,25.8,7.3,6.1,87.0,0.9,0.33,6.0,169.0,2011
1548,RIVER ASSONORA AT ASSONORA,GOA,28.3,7.3,5.9,74.0,1.5,0.22,8.0,163.0,2011
2276,RIVER BICHOLIM VARAZAN NAGAR,GOA,27.8,6.7,6.3,127.0,2.0,0.44,10.0,149.0,2011
2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",GOA,26.0,6.8,6.2,226.0,1.6,0.18,9.0,151.0,2011
1546,RIVER KHANDEPAR AT OPA NAN PONDA,GOA,27.8,7.1,5.9,93.0,1.8,0.28,9.0,131.0,2011
2270,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",GOA,26.3,7.4,6.2,76.0,1.3,0.41,11.0,133.0,2011
2272,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",GOA,25.7,7.3,6.2,113.0,1.2,0.33,9.0,137.0,2011
1545,RIVER MADAI AT DABOS NAN  VALPOI,GOA,29.0,7.3,5.9,100.0,1.3,0.27,6.0,173.0,2011
2274,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,GOA,26.9,6.0,5.9,273.0,1.8,0.31,10.0,171.0,2011
2271,"RIVER SAL PAZORKHONI, CUNCOLIM (NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",GOA,27.0,6.1,6.5,201.0,2.0,0.43,9.0,149.0,2011
2273,"RIVER SAL NEAR HOTEL LEELA MOBOR,CAVELOSSIM",GOA,27.5,6.2,6.3,245.0,1.8,0.31,7.0,135.0,2011
1547,RIVER TALPONA AT CANACONA,GOA,28.3,7.0,6.5,75.0,0.9,0.22,7.0,166.0,2011
1544,"VALVANT AT SANKLI NAN BICHOLIM, GOA",GOA,29.0,7.3,6.0,74.0,1.6,0.11,8.0,181.0,2011
2651,"AMBA RIVER AT D/S OF WAKEN BRIDGENANU/S OF JS PETRO CHEMICALS, WAKENPHATA, ROHA",MAHARASHTRA,28.2,7.1,7.9,108.0,3.3,0.42,65.0,137.0,2011
1461,"BHATSA AT D/S OF PISE DAM NR PISE VILL (ULHAS), MAHARASHTRA",MAHARASHTRA,,7.1,7.7,111.0,4.4,0.32,,,2011
2653,"BHATSA RIVER AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",MAHARASHTRA,27.4,7.0,8.0,129.0,3.5,0.49,40.0,105.0,2011
2654,"BHATSA RIVER AT U/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",MAHARASHTRA,27.3,7.0,8.0,130.0,3.3,0.46,33.0,93.0,2011
1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",MAHARASHTRA,28.5,5.7,7.4,2323.0,6.3,1.47,400.0,541.0,2011
2670,"KAN RIVER NEAR SAKRI WATER WORKS, SAKRI, DHULE",MAHARASHTRA,28.4,5.9,7.6,462.0,4.9,2.47,23.0,63.0,2011
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",MAHARASHTRA,28.4,7.0,7.7,107.0,3.8,0.4,131.0,285.0,2011
2198,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),MAHARASHTRA,28.9,6.2,7.4,299.0,5.1,0.95,209.0,401.0,2011
2671,"KUNDALIKA RIVER NEAR SALAV BRIDGE (SALINA ZONE), SALAV, ROHA, RAIGAD",MAHARASHTRA,28.2,5.9,7.8,33259.0,6.8,1.61,114.0,228.0,2011
2672,"KUNDALIKA RIVER AT DHATAV AT JACKWELL, DHATAV, ROHA, RAIGAD",MAHARASHTRA,28.9,7.2,7.9,77.0,3.2,0.42,164.0,282.0,2011
2168,MITHI RIVER,MAHARASHTRA,27.0,3.2,7.4,28018.0,46.0,1.67,908.0,1164.0,2011
2676,"MUCHKUNDI RIVER AT WAKED NEAR M/S ASAHI INDIA GLASS LTD, WAKED, LANJA, RATNAGIRI",MAHARASHTRA,27.9,6.8,7.8,350.0,2.6,1.99,2.0,72.0,2011
1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",MAHARASHTRA,26.8,6.9,7.5,133.0,3.2,0.55,252.0,409.0,2011
1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",MAHARASHTRA,27.2,6.9,7.5,143.0,3.4,0.54,149.0,307.0,2011
2685,"PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE, KHARPADA, KHALAPUR, RAIGAD",MAHARASHTRA,26.8,6.1,6.9,609.0,4.2,3.1,65.0,135.0,2011
2686,"PATALGANGA RIVER AT VYAL PUMP HOUSE, VYAL, KHALAPUR, RAIGAD",MAHARASHTRA,26.9,6.8,7.4,129.0,3.2,0.86,51.0,133.0,2011
2687,"PATALGANGA RIVER AT KHALAPUR PUMPING STATION, KHALAPUR, RAIGAD",MAHARASHTRA,26.8,6.7,7.4,130.0,3.2,0.75,45.0,124.0,2011
2688,"PATALGANGA RIVER AT SAVROLI BRIDGE, KHALAPUR. RAIGAD",MAHARASHTRA,26.9,6.6,7.4,130.0,5.0,0.74,67.0,158.0,2011
2689,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, KHALAPUR, RAIGAD",MAHARASHTRA,26.9,6.7,7.5,120.0,3.6,0.73,85.0,226.0,2011
2696,"PEHLAR DAM ON PEHLAR R. INLET OF WATER WORKS, VASAI, THANE.",MAHARASHTRA,26.2,7.1,7.9,139.0,3.2,0.45,74.0,147.0,2011
2199,SAVITRI RIVER AT OVALE VILLAGE.,MAHARASHTRA,27.4,6.0,7.4,13925.0,59.1,3.08,4.0,116.0,2011
2701,"SAVITRI JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",MAHARASHTRA,26.4,6.7,7.7,274.0,2.3,2.04,5.0,88.0,2011
2702,"SAVITRI AT SHEDAV DOH,,RAIGAD",MAHARASHTRA,26.7,6.3,7.9,326.0,2.5,2.32,2.0,71.0,2011
2703,SAVITRI RIVER AT DADLI BRIDGE,MAHARASHTRA,27.3,6.3,7.9,7392.0,2.4,6.41,4.0,71.0,2011
2704,"SAVITRI RIVER AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",MAHARASHTRA,27.4,6.3,7.7,12051.0,4.4,5.37,4.0,102.0,2011
2706,"SURYA RIVER, U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",MAHARASHTRA,27.6,7.0,8.3,162.0,3.8,0.48,44.0,90.0,2011
2707,"SURYA RIVER AT MIDC PUMPING STN, GARVASHET, PALGHAR, THANE",MAHARASHTRA,27.5,7.0,8.3,212.0,3.6,0.44,47.0,90.0,2011
2708,"SURYA AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR",MAHARASHTRA,27.5,7.1,8.3,227.0,3.2,0.48,67.0,124.0,2011
2709,"TANSA RIVER NEAR ROAD BRIDGE, VILLAGE DAKEWALI, WADA, THANE",MAHARASHTRA,26.9,6.8,8.2,314.0,4.3,0.45,28.0,69.0,2011
1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",MAHARASHTRA,25.9,6.8,7.8,151.0,3.4,0.5,601.0,740.0,2011
1094,ULHAS AT U/S OF BADLAPUR,MAHARASHTRA,25.9,7.0,7.8,123.0,3.4,0.44,42.0,100.0,2011
2162,ULHAS ATJAMBHUL WATER WORKS.,MAHARASHTRA,26.0,6.9,7.8,139.0,3.3,0.76,85.0,169.0,2011
2712,"VAITARNA NEAR ROAD BRIDGE, GANDHARE VILLAGE, WADA, THANE",MAHARASHTRA,26.9,6.8,8.2,313.0,4.0,0.49,49.0,99.0,2011
2164,VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,MAHARASHTRA,24.8,6.7,7.8,215.0,2.5,0.83,2.0,51.0,2011
2713,"VASHISTI AT D/S OF THREE M PAPER MILLS NEAR CHIPLUN WATER INTAKE JACKWELL AT KHERDI, RATNAGIRI. ",MAHARASHTRA,26.2,6.7,7.8,204.0,2.5,0.77,2.0,68.0,2011
2714,VASHISTI AT U/S OF POPHALI NR KONPHANSAWANE BRIDGE,MAHARASHTRA,25.3,6.9,7.7,205.0,2.2,0.93,2.0,55.0,2011
1342,ACHENKOIL AT THUMPAMON,KERALA,26.6,7.1,6.9,72.0,0.5,0.25,278.0,641.0,2011
1443,ACHENKOIL AT CHENNITHULA,KERALA,26.8,6.6,6.9,70.0,0.9,0.49,223.0,495.0,2011
2297,R ANCHARAKANDY AT MERUVAMBA,KERALA,26.6,6.9,7.1,52.0,0.8,0.18,46.0,520.0,2011
2319,R ANCHARAKANDY AT MERUVAMBA,KERALA,26.8,7.2,7.0,830.0,0.8,0.16,94.0,654.0,2011
2286,R AYROOR AT AYROOR BRIDGE,KERALA,29.3,6.3,6.9,95.0,1.3,0.99,750.0,1325.0,2011
2331,R BHARATHAPUZHA AT KUTTIPPURAM,KERALA,25.4,7.2,7.4,164.0,0.9,0.46,1325.0,2225.0,2011
2332,R BHARATHAPUZHA AT PATTAMBI,KERALA,25.5,6.9,7.5,231.0,0.8,0.55,1000.0,1725.0,2011
1154,CHALAKUDY AT PULICKALKANANDAVU,KERALA,26.6,6.5,6.9,101.0,1.3,0.47,468.0,1127.0,2011
20,"CHALIYAR AT KOOLIMADU, KERALA",KERALA,24.7,7.1,7.1,64.0,0.6,0.4,283.0,646.0,2011
21,CHALIYAR AT CHUNGAPALLY,KERALA,24.8,7.1,7.1,4600.0,0.6,0.35,229.0,538.0,2011
1572,CHANDRAGIRI AT PADIYATHADKA,KERALA,28.0,7.5,7.2,52.0,0.6,0.15,285.0,900.0,2011
1573,CHITTHRAPUZHA AT IRUMPANAM,KERALA,27.4,2.0,6.8,265.0,2.4,2.3,1525.0,5425.0,2011
2295,R CORAPUZHA AT KANAYANKODE,KERALA,26.0,5.6,7.0,12769.0,1.2,0.41,725.0,1650.0,2011
1564,"ITHIKKARA AT AYUR, KERALA",KERALA,27.4,7.1,7.0,90.0,0.6,0.64,338.0,625.0,2011
2287,R ITHIKKARA AT ITHIKKARA,KERALA,26.5,6.1,7.0,248.0,0.8,0.66,500.0,1150.0,2011
1566,KADALUNDY AT THIRURANGADY,KERALA,28.4,6.0,7.0,94.0,1.1,0.13,183.0,370.0,2011
2293,R KADALUNDI AT HAJIRAPPALLY,KERALA,28.8,6.5,7.5,76.0,0.8,0.08,275.0,585.0,2011
2337,R KADAMBAYAR AT BRAHMAPURAM,KERALA,26.7,1.5,6.6,192.0,3.6,0.92,881.0,2978.0,2011
2338,R KADAMBAYAR AT MANCKAKADAVU,KERALA,26.4,2.0,6.8,79.0,2.4,0.2,456.0,1275.0,2011
42,"KALLADA AT PERUMTHOTTAM KADAVU, PUNALOOR, KERALA",KERALA,26.5,7.2,7.1,52.0,0.6,0.15,298.0,687.0,2011
2294,R KALLAI AT KALLAI BRIDGE,KERALA,25.5,4.0,7.5,25964.0,1.1,0.76,945.0,1588.0,2011
1571,KARINGODE AT KAKKADAVU,KERALA,28.0,7.2,7.3,54.0,0.9,0.25,330.0,610.0,2011
1155,KARAMANA AT MOONNATTUMUKKU,KERALA,28.0,0.8,7.1,1239.0,11.9,1.87,4250.0,11000.0,2011
2289,R KARUVANNURR AT KARUVANNUR BRIDGE,KERALA,27.9,6.4,6.5,58.0,1.3,0.34,255.0,960.0,2011
2301,R KAVVAI AT KUTTIYOL PALAM,KERALA,28.1,6.3,6.8,77.0,1.2,0.16,73.0,208.0,2011
2291,R KEECHERI AT VADAKKANCHERY BRIDGE,KERALA,28.6,5.4,6.6,80.0,1.6,0.27,335.0,775.0,2011
2326,R KORAYAR AT KANJIKODE,KERALA,25.3,5.8,7.8,666.0,1.0,0.24,993.0,1650.0,2011
1569,R KUPPAM AT THALIPARAMBA,KERALA,28.3,6.6,7.2,12768.0,1.1,0.13,88.0,1412.0,2011
2298,R KUPPAM AT RAYAROM,KERALA,26.1,7.7,7.2,44.0,1.0,0.28,29.0,148.0,2011
1567,R KUTTIYADY AT  KUTTIYADY ESTATE,KERALA,24.3,7.1,7.0,27.0,0.4,0.11,73.0,218.0,2011
1568,"R MAHE AT VALAYAM, KERALA",KERALA,26.0,7.3,7.2,59.0,0.6,0.19,160.0,465.0,2011
2285,R MAMOM AT MAMOM BRIDGE,KERALA,28.5,7.8,7.1,119.0,0.7,0.87,875.0,1725.0,2011
1340,"MANIMALA  AT KALLOOPARA,",KERALA,26.6,7.3,7.1,54.0,1.3,0.41,415.0,913.0,2011
1384,"MANIMALA AT THONDRA, KERALA",KERALA,26.8,7.0,6.6,104.0,1.5,0.49,500.0,1000.0,2011
2307,R MANJESWAR AT BAJRAKKARA BR.,KERALA,28.0,6.0,7.2,92.0,0.7,0.38,765.0,1390.0,2011
1339,"MEENACHIL AT KIDANGOOR, KERALA",KERALA,26.2,6.8,6.6,48.0,0.5,0.44,1225.0,2025.0,2011
2304,R MOGRAL AT MOGRAL BR.,KERALA,28.5,5.6,7.1,20455.0,0.6,0.58,433.0,675.0,2011
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",KERALA,26.5,7.0,7.0,56.0,1.1,0.43,768.0,1725.0,2011
2302,R NEELASWARAM AT NAMBIARKAL DAM,KERALA,29.3,6.7,6.9,2531.0,0.5,0.22,308.0,465.0,2011
1570,R NEELASWARAM AT HOSDURG,KERALA,29.3,6.2,7.2,15362.0,0.8,0.39,830.0,1303.0,2011
1563,"R NEYYAR AT AMARAVILA, KERALA",KERALA,27.0,7.3,7.2,62.0,0.8,0.95,525.0,985.0,2011
2284,R NEYYAR AT ARUVIPURAM,KERALA,27.3,7.6,7.2,59.0,0.6,0.65,463.0,1163.0,2011
2288,R PALLICKAL AT NELLIMUKAL,KERALA,27.9,6.4,6.8,83.0,0.5,0.42,175.0,575.0,2011
1156,"PAMBA AT CHENGANNUR, KERALA",KERALA,27.8,7.0,6.6,50.0,0.6,0.75,295.0,578.0,2011
1341,"PAMBA AT THAKAZHY, KERALA",KERALA,27.8,6.7,6.8,76.0,1.2,1.21,310.0,625.0,2011
1565,"PAMBA DOWN, KERALA",KERALA,28.3,6.7,6.6,64.0,0.9,1.35,428.0,838.0,2011
17,PERIYAR NEAR ALWAYENANELOOR,KERALA,27.5,5.6,6.9,943.0,1.5,0.4,655.0,1925.0,2011
18,"PERIYAR AT KALADY, KERALA",KERALA,26.3,7.4,7.0,38.0,0.9,0.26,386.0,1196.0,2011
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",KERALA,27.0,6.7,6.9,43.0,1.0,0.3,1043.0,2750.0,2011
2333,RIVER PERIYAR AT MUPPATHADAM,KERALA,27.4,7.1,7.3,48.0,1.5,0.36,595.0,1775.0,2011
2334,RIVER PERIYAR AT PATHALAM,KERALA,27.0,6.2,6.8,309.0,1.6,0.39,1129.0,2725.0,2011
2335,R PERIYAR AT KALAMASSERY,KERALA,27.4,5.2,6.8,61.0,1.8,0.33,1123.0,2650.0,2011
2336,R PERIYAR AT PURAPPALLIKAVU,KERALA,27.3,6.8,6.9,995.0,1.1,0.24,349.0,1258.0,2011
